"id","receivedDate","division","district","shift","serviceType","source","allegationType","allegation","finding","disposition","residentId","residentRace","residentSex","residentAge","officerIdentifier","officerRace","officerSex","officerAge","officerYearsOfService"
"ed18fa8d0143d651093c02016f5a0245","2018-04-17 00:00:00","Support Services","Records","Second Watch","","","Internal Investigation","Publicly Criticize Actions of Supervision","Sustained","","","","","","Ebe231e524b2595f11c57ef8323382dd","White","Female","36","3"
"d1198fd727ccc464206cab3196531d43","2018-04-20 00:00:00","Field Services","Patrol South","Community Policing","","External","External Investigation","Commit a Misdemeanor Crime","Resigned Under Investigation","","F8e73cb4bc05be1fde8753b003f4d074","White","Male","37","F80a8e0b179e4096afc484fa151edd04","Black","Male","52","21"
"d1198fd727ccc464206cab3196531d43","2018-04-20 00:00:00","Field Services","Patrol South","Community Policing","","External","External Investigation","Commit a Misdemeanor Crime","Resigned Under Investigation","","1bb9e9a0bd6e368d9d2dec7b8bc9298a","White","Female","","F80a8e0b179e4096afc484fa151edd04","Black","Male","52","21"
"d1198fd727ccc464206cab3196531d43","2018-04-20 00:00:00","Field Services","Patrol South","Community Policing","","External","External Investigation","Commit a Misdemeanor Crime","Resigned Under Investigation","","3a7d897cf6dc542e1978c03fcc9c46b3","White","Male","","F80a8e0b179e4096afc484fa151edd04","Black","Male","52","21"
"d65e76dfc9f1620d445b028ea1cd1fd3","2018-04-23 00:00:00","Support Services","Records","First Watch","","","Internal Investigation","Late for Work","Sustained","","","","","","44adda65547e4c519cf896a07a654233","Indian","Female","30","1"
"73e9ae0c0dc511a37efcf1db1d44cd65","2018-04-24 00:00:00","Investigations","Technical Services","Second Watch","","","Internal Investigation","Comply With Policy","Sustained","","","","","","7d2ce29ef802b245fc0e087bbc902672","White","Female","41","1"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Criminal History Check","","","7eb908550cec1a5e1d150ee77a290fda","White","Female","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Criminal History Check","","","6c1201f3ec921d6611cb424a86128bae","White","Male","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Criminal History Check","","","Fefe8333b0c67e232cf2c2614bad5951","","","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Criminal History Check","","","F936270bac3eb8398460bca21d7036fc","","Female","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Release Confidential Information","","","F266885b637ca889b6d82b21fbc7c8d8","Hispanic","Female","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Release Confidential Information","","","787f1b387fba43672e3f5dcc6f225aba","White","Male","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Release Confidential Information","","","9aaa89eb44d871c6a5e735aad78f7676","","","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Criminal History Check","","","F266885b637ca889b6d82b21fbc7c8d8","Hispanic","Female","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Criminal History Check","","","E524225c91810e54355a1054b6c0c517","White","Female","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Criminal History Check","","","787f1b387fba43672e3f5dcc6f225aba","White","Male","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Release Confidential Information","","","4d6b0a98571779e5edb69e0e044aecd2","White","Male","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"4a90ab1ca410d96074fbb17389ad2bf9","2018-05-09 00:00:00","Field Services","Patrol East","Community Policing","","External","External Investigation","Release Confidential Information","","","7eb908550cec1a5e1d150ee77a290fda","White","Female","","D81604d576b3591a2bdaf1e24c8ec574","White","Female","39","15"
"049916509be0b9f6670e6b4ba088b801","2013-08-01 00:00:00","Field Services","Patrol East","Third Watch","","External","External Investigation","Rude Conduct With Citizen","Not Sustained","","F02cace1ee2a511dfa6bd4bfc64615cc","White","Male","14","113fa43ac81ca04ab3c2890ba9bc9f98","Asian","Male","29","3"
"391f56b836891fe5f02ad6edea541be4","2013-08-02 00:00:00","Support Services","Records","Third Watch","","Phone","External Investigation","Release Confidential Information","Unfounded","","02cde8f63aa740fd05f94ef6081ec39d","Black","Male","38","5a82e3b62155e292545a3cd74cfc8d37","Black","Female","56","28"
"391f56b836891fe5f02ad6edea541be4","2013-08-02 00:00:00","Support Services","Records","Third Watch","","Phone","External Investigation","Release Confidential Information","Unfounded","","6029d2663a3b3928621f0c664efb3bbc","Black","Female","","5a82e3b62155e292545a3cd74cfc8d37","Black","Female","56","28"
"391f56b836891fe5f02ad6edea541be4","2013-08-02 00:00:00","Support Services","Records","Third Watch","","Phone","External Investigation","Release Confidential Information","Unfounded","","47fe1c14f98b829bfc4654a96246e61d","Black","Female","34","5a82e3b62155e292545a3cd74cfc8d37","Black","Female","56","28"
"391f56b836891fe5f02ad6edea541be4","2013-08-02 00:00:00","Support Services","Records","Third Watch","","Phone","External Investigation","Release Confidential Information","Unfounded","","900e641b4d50710b483be9d3d0ab02e6","Black","Male","66","5a82e3b62155e292545a3cd74cfc8d37","Black","Female","56","28"
"d84af8db38a98dca4d5f3f7a1beb0c5d","2013-08-06 00:00:00","Field Services","Patrol East","First Watch","","Blueteam","Internal Investigation","Unsafe Handling of Weapon","Sustained","","","","","","8fe1ec3b5c2f619e1f0831d90bb03664","White","Male","48","23"
"15b2b56050853bc7dce7755c8cb0dcfb","2013-08-07 00:00:00","Support Services","Training","","","Blueteam","Internal Investigation","Maintain Competence","Sustained","","","","","","32087360ac8f38bb866561fa07d68b67","White","Male","26",""
"8d84de2f4d07b77594346f29be3a5826","2013-08-08 00:00:00","Investigations","Property Crimes","Larceny","","Blueteam","Internal Investigation","Vacation Leave in Excess of Amount Available","Sustained","","","","","","91b4ac03b55f23c50a257710bbaf2b49","White","Female","42","19"
"cf52dc6062f8f1c4ebbcbbd77bb101d8","2013-08-07 00:00:00","Field Services","Patrol East","Fourth Watch","","Blueteam","Internal Investigation","Vacation Leave in Excess of Amount Available","Exonerated","","","","","","6dd5e26f00d52a9d1216ad5a0bec0041","White","Male","41","12"
"1795e539ee3e9bc631e4e8b311dd162e","2013-08-13 00:00:00","Field Services","Patrol East","Fourth Watch","","Blueteam","Internal Investigation","Care of Assigned Equipment","Sustained","","","","","","9f1ba50c130ffa4d2dd6ed5485a521f9","Asian","Male","24","1"
"b90ce91bc2acf0e44d2453fde2d92383","2013-08-14 00:00:00","Field Services","Patrol West","First Watch","","","External Investigation","Rude Conduct With Citizen","Exonerated","","15863695ab3da4364df9fe9de444e0d4","Black","Female","21","7867a5e266600d75d4dc7a07c0101f24","White","Male","39","16"
"b90ce91bc2acf0e44d2453fde2d92383","2013-08-14 00:00:00","Field Services","Patrol West","First Watch","","","External Investigation","Rude Conduct With Citizen","Exonerated","","15863695ab3da4364df9fe9de444e0d4","Black","Female","21","74180188e07886016a8c6c4a098fa832","White","Male","45","16"
"df0f9160745be786b8ab897341a2a39d","2013-08-14 00:00:00","Field Services","Patrol East","Third Watch","","","Internal Investigation","Fail to Make Report","Sustained","","","","","","9cef8c6eb35f3a7333d0bb5793028a24","Hispanic","Female","25","3"
"10c8d8b3dcf13f24242a8b82b6b7d2fa","2013-08-16 16:45:00","Field Services","Patrol North","First Watch","","External","External Investigation","Rude Conduct With Citizen","Not Sustained","","89d029ed92886f5d92651b15092594cd","Black","Female","37","466e001cc9d0277e9a601e2622c979af","White","Male","58","28"
"a0b44292dec247e2f8e0e61e02126f27","2013-08-19 00:00:00","Field Services","Patrol North","Second Watch","","Internal","Internal Investigation","Use Good Judgment","Sustained","","632191f8c17ffbfe68e01ef268c65d5b","White","Male","42","70b3894cb6d1300fe4fb1cf8f026242f","Black","Male","41","18"
"a0b44292dec247e2f8e0e61e02126f27","2013-08-19 00:00:00","Field Services","Patrol South","Community Policing","","Internal","Internal Investigation","Solicit Gratuity","Not Sustained","","632191f8c17ffbfe68e01ef268c65d5b","White","Male","42","F80a8e0b179e4096afc484fa151edd04","Black","Male","47","16"
"a0b44292dec247e2f8e0e61e02126f27","2013-08-19 00:00:00","Field Services","Patrol South","Community Policing","","Internal","Internal Investigation","Use Good Judgment","Not Sustained","","632191f8c17ffbfe68e01ef268c65d5b","White","Male","42","F80a8e0b179e4096afc484fa151edd04","Black","Male","47","16"
"a0b44292dec247e2f8e0e61e02126f27","2013-08-19 00:00:00","Field Services","Patrol North","Second Watch","","Internal","Internal Investigation","Solicit Gratuity","Not Sustained","","632191f8c17ffbfe68e01ef268c65d5b","White","Male","42","70b3894cb6d1300fe4fb1cf8f026242f","Black","Male","41","18"
"54d0a3e0e89632be521066b183e9e573","2013-08-21 00:00:00","Field Services","Patrol East","First Watch","","Blueteam","Internal Investigation","Care of Assigned Equipment","Sustained","","","","","","Af69e71d4d6be849d9553336397de882","White","Male","42","20"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Commit a Misdemeanor Crime","Sustained","","8738ce8c6c1da75d650cfeb7d0749e7f","White","Female","47","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Commit a Misdemeanor Crime","Sustained","","Fb912a57fa9bec12ea299d10dcb8a0ff","Unknown","Male","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Commit a Misdemeanor Crime","Sustained","","4f9ec693c233fb64bfb0ad8e5e3ea766","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Give False Information / Depart From Truth","Sustained","","9d535cb6d2fa3c8b23d7ce459bdd7a5b","Black","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Give False Information / Depart From Truth","Sustained","","Af9b7da98f0f953410cee4d46c4e2001","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Give False Information / Depart From Truth","Sustained","","Cb38cf71cbe130e3aa9f3342cb67cc23","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Insubordination","Sustained","","9d535cb6d2fa3c8b23d7ce459bdd7a5b","Black","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Insubordination","Sustained","","5fee3876d086c5bbb0bd65720d8c50e2","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Insubordination","Sustained","","Cb38cf71cbe130e3aa9f3342cb67cc23","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Misconduct","Sustained","","8738ce8c6c1da75d650cfeb7d0749e7f","White","Female","47","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Misconduct","Sustained","","Fb912a57fa9bec12ea299d10dcb8a0ff","Unknown","Male","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Misconduct","Sustained","","4f9ec693c233fb64bfb0ad8e5e3ea766","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Release Confidential Information","Sustained","","9d535cb6d2fa3c8b23d7ce459bdd7a5b","Black","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Release Confidential Information","Sustained","","Af9b7da98f0f953410cee4d46c4e2001","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Release Confidential Information","Sustained","","5fee3876d086c5bbb0bd65720d8c50e2","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Release Confidential Information","Sustained","","Cb38cf71cbe130e3aa9f3342cb67cc23","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Commit a Misdemeanor Crime","Sustained","","Af9b7da98f0f953410cee4d46c4e2001","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Commit a Misdemeanor Crime","Sustained","","Cb38cf71cbe130e3aa9f3342cb67cc23","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"26937a8bf174c9d97a718a2431b709f3","2015-07-31 00:00:00","Support Services","Records","Second Watch","","Internal","Internal Investigation","Late for Work","Sustained","","","","","","De1ad77667aa4dde8b789a316707a788","White","Female","59","10"
"51518d9f9ccf767626bb3df5148198f5","2015-08-03 00:00:00","Support Services","Administrative Services","Animal Control Section","","","Internal Investigation","Use Good Judgment","No Violation","","","","","","F13ecc27eab2900ff8a9808843513620","White","Male","54","27"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Give False Information / Depart From Truth","Sustained","","640d9f2f60f7adbeb233f82d41026081","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Give False Information / Depart From Truth","Sustained","","Fb912a57fa9bec12ea299d10dcb8a0ff","Unknown","Male","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Give False Information / Depart From Truth","Sustained","","5fee3876d086c5bbb0bd65720d8c50e2","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Insubordination","Sustained","","640d9f2f60f7adbeb233f82d41026081","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Insubordination","Sustained","","7bbcb8412500e60684b4ce916650353a","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Insubordination","Sustained","","3adb629d4e7a0d2ea7c5234ce1b8d4c9","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Misconduct","Sustained","","9d535cb6d2fa3c8b23d7ce459bdd7a5b","Black","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Misconduct","Sustained","","640d9f2f60f7adbeb233f82d41026081","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Misconduct","Sustained","","7bbcb8412500e60684b4ce916650353a","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Misconduct","Sustained","","3adb629d4e7a0d2ea7c5234ce1b8d4c9","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Release Confidential Information","Sustained","","640d9f2f60f7adbeb233f82d41026081","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Release Confidential Information","Sustained","","Fb912a57fa9bec12ea299d10dcb8a0ff","Unknown","Male","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Release Confidential Information","Sustained","","7bbcb8412500e60684b4ce916650353a","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Release Confidential Information","Sustained","","3adb629d4e7a0d2ea7c5234ce1b8d4c9","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Commit a Misdemeanor Crime","Sustained","","9d535cb6d2fa3c8b23d7ce459bdd7a5b","Black","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Commit a Misdemeanor Crime","Sustained","","7bbcb8412500e60684b4ce916650353a","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Commit a Misdemeanor Crime","Sustained","","3adb629d4e7a0d2ea7c5234ce1b8d4c9","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Give False Information / Depart From Truth","Sustained","","8738ce8c6c1da75d650cfeb7d0749e7f","White","Female","47","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Give False Information / Depart From Truth","Sustained","","4f9ec693c233fb64bfb0ad8e5e3ea766","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Insubordination","Sustained","","Af9b7da98f0f953410cee4d46c4e2001","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Commit a Misdemeanor Crime","Sustained","","640d9f2f60f7adbeb233f82d41026081","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Commit a Misdemeanor Crime","Sustained","","5fee3876d086c5bbb0bd65720d8c50e2","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Give False Information / Depart From Truth","Sustained","","7bbcb8412500e60684b4ce916650353a","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Give False Information / Depart From Truth","Sustained","","3adb629d4e7a0d2ea7c5234ce1b8d4c9","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Insubordination","Sustained","","8738ce8c6c1da75d650cfeb7d0749e7f","White","Female","47","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Insubordination","Sustained","","Fb912a57fa9bec12ea299d10dcb8a0ff","Unknown","Male","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Insubordination","Sustained","","4f9ec693c233fb64bfb0ad8e5e3ea766","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Misconduct","Sustained","","Af9b7da98f0f953410cee4d46c4e2001","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Misconduct","Sustained","","5fee3876d086c5bbb0bd65720d8c50e2","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Misconduct","Sustained","","Cb38cf71cbe130e3aa9f3342cb67cc23","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Release Confidential Information","Sustained","","8738ce8c6c1da75d650cfeb7d0749e7f","White","Female","47","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"d88d2dd274f3851eb718da5077bfd514","2013-08-21 00:00:00","Investigations","Crimes Against Persons","Gang / Felony Assault","","","External Investigation","Release Confidential Information","Sustained","","4f9ec693c233fb64bfb0ad8e5e3ea766","White","Female","","Cbd26249da9ec0aab781af012e5cf3b3","White","Male","40","17"
"9ab73a1d482fbf91b1fcbb5e2db4e2e9","2013-08-22 00:00:00","Field Services","Patrol North","Scat","","","External Investigation","Racial Profiling","Unfounded","","290dfeae5aa4cebe3e75d7be8151a852","Black","Male","35","36369ae0300b9e55d233cee4e899c644","White","Male","33","8"
"0cf3b6af48b08f3f6387fe0c7ccafdea","2013-08-23 00:00:00","Support Services","Administrative Services","Animal Control Section","","E-Mail","Internal Investigation","Sexual Harassment","Sustained","","","","","","47375331bbad2ef8b1a10833b14cfe47","Hispanic","Male","48","2"
"ccd1ba1ba919376cd87d3992a207bb67","2013-08-23 00:00:00","Field Services","Patrol South","First Watch","","","External Investigation","","","Unfounded","E47e78465e205cff5a9ccc418a7f05a0","White","Female","38","A513c85614a364d409242a9d1da29450","White","Male","45","21"
"ccd1ba1ba919376cd87d3992a207bb67","2013-08-23 00:00:00","Field Services","Patrol South","First Watch","","","External Investigation","","","Unfounded","0752dc60b2c68fbafe638e7085921ba1","White","Female","","A513c85614a364d409242a9d1da29450","White","Male","45","21"
"ee0083ad9e21405cd13326a42a9da7bb","2013-08-26 00:00:00","Field Services","Patrol West","Third Watch","","Blueteam","Internal Investigation","Sick Leave in Excess of Amount Available","Sustained","","","","","","Dbca3e9ab7b04f98da9196e07bcb2a2f","White","Male","46","11"
"27d8df8df4c713fbc411c3f5c21569bc","2013-08-27 00:00:00","Field Services","Patrol South","Fourth Watch","","External","External Investigation","Fail to Show Officer Id to Citizen","Not Sustained","","D4d9c646fa2911f30e88682d29572e69","White","Male","26","22c7c787065aea30f449f4fd8461a4d6","White","Male","41","13"
"27d8df8df4c713fbc411c3f5c21569bc","2013-08-27 00:00:00","Field Services","Patrol South","Fourth Watch","","External","External Investigation","Handcuffing Causing Injury to Prisoner","Not Sustained","","D4d9c646fa2911f30e88682d29572e69","White","Male","26","22c7c787065aea30f449f4fd8461a4d6","White","Male","41","13"
"27d8df8df4c713fbc411c3f5c21569bc","2013-08-27 00:00:00","Field Services","Patrol South","Fourth Watch","","External","External Investigation","Rude Conduct With Citizen","Sustained","","C7e6a6e62c8ed5c9768fa7b3b06ae335","White","Male","","22c7c787065aea30f449f4fd8461a4d6","White","Male","41","13"
